GAINS3_SampleUnitID,GAINS3_SpecimenID,SpecimenID,AliquotID,SpecimenIDUnique,SpecimenDate,SpecimenType,SpecimenTypeGroup,SpecimenCondition,SamplingMethod,SampleContainer,StorageMedium,LabratoryStorageMethod,StorageLocationFacilityOriginal,StorageLocationInFacilityOriginal,StorageLocationAdressOriginal,StorageLocationFacilityCurrent,StorageLocationInFacilityCurrent,StorageLocationAdressCurrent,TimeFromCollectionToFreezing,SpecimenComments,SpecimenNotes,SpecimenCustomColumns,DateLastUpdated,SpecimenTypeID,CRDate,LMDate,Country
139,293,GVF-CM-ECO95737ABDN1,NA,GVF-CM-ECO95737ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
140,294,GVF-CM-ECO95738ABDN1,NA,GVF-CM-ECO95738ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
141,295,GVF-CM-ECO95739ABDN1,NA,GVF-CM-ECO95739ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
142,296,GVF-CM-ECO93978ABDN1,NA,GVF-CM-ECO93978ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
143,297,GVF-CM-ECO93979ABDN1,NA,GVF-CM-ECO93979ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
144,298,GVF-CM-ECO93984ABDN1,NA,GVF-CM-ECO93984ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
145,299,GVF-CM-ECO93986ABDN1,NA,GVF-CM-ECO93986ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
146,300,GVF-CM-ECO93990ABDN1,NA,GVF-CM-ECO93990ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
147,301,GVF-CM-ECO93991ABDN1,NA,GVF-CM-ECO93991ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
148,302,GVF-CM-ECO93993ABDN1,NA,GVF-CM-ECO93993ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
149,303,GVF-CM-ECO93994ABDN1,NA,GVF-CM-ECO93994ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
150,304,GVF-CM-ECO93995ABDN1,NA,GVF-CM-ECO93995ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
151,305,GVF-CM-ECO95510ABDN1,NA,GVF-CM-ECO95510ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
152,306,GVF-CM-ECO95511ABDN1,NA,GVF-CM-ECO95511ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
153,307,GVF-CM-ECO95512ABDN1,NA,GVF-CM-ECO95512ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
154,308,GVF-CM-ECO95514ABDN1,NA,GVF-CM-ECO95514ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,309,GVF-CM-ECO06527RR1,NA,GVF-CM-ECO06527RR1,2011-04-22,Rectal swab,rectal/anal swab,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Rectal swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,313,GVF-CM-ECO06527C,GVF-CM-ECO06527C1,GVF-CM-ECO06527C1,2011-04-22,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,313,GVF-CM-ECO06527C,GVF-CM-ECO06527C2,GVF-CM-ECO06527C2,2011-04-22,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,313,GVF-CM-ECO06527C,GVF-CM-ECO06527C3,GVF-CM-ECO06527C3,2011-04-22,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,313,GVF-CM-ECO06527C,GVF-CM-ECO06527C4,GVF-CM-ECO06527C4,2011-04-22,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,314,GVF-CM-ECO06527KI1,NA,GVF-CM-ECO06527KI1,2011-04-22,Kidney,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Kidney,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,315,GVF-CM-ECO06527LI1,NA,GVF-CM-ECO06527LI1,2011-04-22,Colon,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Colon,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,316,GVF-CM-ECO06527LU1,NA,GVF-CM-ECO06527LU1,2011-04-22,Lung,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Lung,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,317,GVF-CM-ECO06527LV1,NA,GVF-CM-ECO06527LV1,2011-04-22,Liver,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Liver,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,318,GVF-CM-ECO06527SI1,NA,GVF-CM-ECO06527SI1,2011-04-22,Small intestine,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Small intestine,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,319,GVF-CM-ECO06527SP1,NA,GVF-CM-ECO06527SP1,2011-04-22,Spleen,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Spleen,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,320,GVF-CM-ECO06527DN1,NA,GVF-CM-ECO06527DN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,Ambient temperature,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,321,GVF-CM-ECO06527F1,NA,GVF-CM-ECO06527F1,2011-04-22,Feces,feces,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Feces,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,322,GVF-CM-ECO06527OR1,NA,GVF-CM-ECO06527OR1,2011-04-22,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,323,GVF-CM-ECO06527ZGD1,,GVF-CM-ECO06527ZGD1,2011-04-15,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
155,324,GVF-CM-ECO06527ZGN1,,GVF-CM-ECO06527ZGN1,2011-04-15,Rectal swab,rectal/anal swab,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Rectal swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
156,325,GVF-CM-ECO93560ABDN1,NA,GVF-CM-ECO93560ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
157,326,GVF-CM-ECO93561ABDN1,NA,GVF-CM-ECO93561ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
158,327,GVF-CM-ECO93562ABDN1,NA,GVF-CM-ECO93562ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
159,328,GVF-CM-ECO93563ABDN1,NA,GVF-CM-ECO93563ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
160,329,GVF-CM-ECO93564ABDN1,NA,GVF-CM-ECO93564ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
161,330,GVF-CM-ECO93565ABDN1,NA,GVF-CM-ECO93565ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
162,331,GVF-CM-ECO93566ABDN1,NA,GVF-CM-ECO93566ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
163,332,GVF-CM-ECO93567ABDN1,NA,GVF-CM-ECO93567ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
164,333,GVF-CM-ECO93602ABDN1,NA,GVF-CM-ECO93602ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
165,334,GVF-CM-ECO93603ABDN1,NA,GVF-CM-ECO93603ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
166,335,GVF-CM-ECO93608ABDN1,NA,GVF-CM-ECO93608ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
167,336,GVF-CM-ECO93609ABDN1,NA,GVF-CM-ECO93609ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
168,337,GVF-CM-ECO93613ABDN1,NA,GVF-CM-ECO93613ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
169,338,GVF-CM-ECO05670F1,NA,GVF-CM-ECO05670F1,2010-05-05,Feces,feces,NA,NA,NA,NA,Freezer (-80C),StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Feces,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
169,339,GVF-CM-ECO05670YKP1,,GVF-CM-ECO05670YKP1,2010-05-06,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,NA,Freezer (-20C),StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
169,340,GVF-CM-ECO05670LV1,,GVF-CM-ECO05670LV1,2010-05-06,Liver,tissue/biopsy,NA,NA,NA,NA,Freezer (-20C),StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Liver,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
169,341,GVF-CM-ECO05670SP1,,GVF-CM-ECO05670SP1,2010-05-06,Spleen,tissue/biopsy,NA,NA,NA,NA,Freezer (-20C),StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Spleen,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
169,342,GVF-CM-ECO05670YKP2,NA,GVF-CM-ECO05670YKP2,2010-05-06,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,no medium,Freezer (-20C),StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
170,343,GVF-CM-ECO06063P,GVF-CM-ECO06063P13,GVF-CM-ECO06063P13,2009-11-28,Plasma,blood products,NA,NA,NA,NA,Freezer (-80C),StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Plasma,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
171,344,GVF-CM-ECO95731ABDN1,NA,GVF-CM-ECO95731ABDN1,2011-05-14,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
172,345,GVF-CM-ECO95884ABDN1,NA,GVF-CM-ECO95884ABDN1,2011-05-13,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
173,346,GVF-CM-ECO93997ABDN1,NA,GVF-CM-ECO93997ABDN1,2011-05-24,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
174,347,GVF-CM-ECO95516ABDN1,NA,GVF-CM-ECO95516ABDN1,2011-05-24,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
175,348,GVF-CM-ECO93183ABDN1,NA,GVF-CM-ECO93183ABDN1,2011-02-06,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
176,349,GVF-CM-ECO93964ABDN1,NA,GVF-CM-ECO93964ABDN1,2011-02-07,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
177,350,GVF-CM-ECO89611ABDN1,NA,GVF-CM-ECO89611ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
178,351,GVF-CM-ECO89612ABDN1,NA,GVF-CM-ECO89612ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
179,352,GVF-CM-ECO89614ABDN1,NA,GVF-CM-ECO89614ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
180,353,GVF-CM-ECO89617ABDN1,NA,GVF-CM-ECO89617ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
181,354,GVF-CM-ECO89618ABDN1,NA,GVF-CM-ECO89618ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
182,355,GVF-CM-ECO89619ABDN1,NA,GVF-CM-ECO89619ABDN1,2011-04-22,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
183,356,GVF-CM-ECO93965ABDN1,NA,GVF-CM-ECO93965ABDN1,2011-02-07,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
184,357,GVF-CM-ECO93992ABDN1,NA,GVF-CM-ECO93992ABDN1,2011-05-14,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
185,358,GVF-CM-ECO93996ABDN1,NA,GVF-CM-ECO93996ABDN1,2011-05-24,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
186,359,GVF-CM-ECO93999ABDN1,NA,GVF-CM-ECO93999ABDN1,2011-05-14,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,360,GVF-CM-ECO06528F1,NA,GVF-CM-ECO06528F1,2011-04-15,Feces,feces,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Feces,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,361,GVF-CM-ECO06528OR1,NA,GVF-CM-ECO06528OR1,2011-04-15,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,362,GVF-CM-ECO06528RR1,NA,GVF-CM-ECO06528RR1,2011-04-15,Rectal swab,rectal/anal swab,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Rectal swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,367,GVF-CM-ECO06528C,GVF-CM-ECO06528C1,GVF-CM-ECO06528C1,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,367,GVF-CM-ECO06528C,GVF-CM-ECO06528C2,GVF-CM-ECO06528C2,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,367,GVF-CM-ECO06528C,GVF-CM-ECO06528C3,GVF-CM-ECO06528C3,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
